site_id,date,year,tmax_c,tmin_c,tavg_c,precip_mm,et0_mm,rad_mj_m2,wind_ms,rh_pct,gdd_base10
SITE097,2023-04-24,2023,24.2,5.8,15.0,3.1,5.02,16.18,1.7,73.0,5.0
SITE097,2023-04-25,2023,22.0,10.7,16.4,8.0,4.11,16.23,2.6,75.0,6.4
SITE097,2023-04-26,2023,21.8,10.6,16.2,1.8,4.08,16.28,2.9,71.0,6.2
SITE097,2023-04-27,2023,25.5,5.9,15.7,1.0,5.34,16.33,1.2,65.0,5.7
SITE097,2023-04-28,2023,29.2,3.7,16.5,0.7,6.25,16.38,1.8,50.0,6.5
SITE097,2023-04-29,2023,26.4,5.5,16.0,2.0,5.59,16.43,4.2,73.0,6.0
SITE097,2023-04-30,2023,23.2,2.5,12.8,0.0,5.06,24.13,2.8,64.0,2.8
SITE097,2023-05-01,2023,28.0,5.5,16.8,1.1,5.97,16.52,3.7,62.0,6.8
SITE097,2023-05-02,2023,26.3,12.5,19.4,2.2,5.04,16.57,3.6,52.0,9.4
SITE097,2023-05-03,2023,27.3,3.5,15.4,1.5,5.93,16.61,2.1,73.0,5.4
SITE097,2023-05-04,2023,28.5,5.8,17.1,3.2,6.11,16.65,4.1,67.0,7.1
SITE097,2023-05-05,2023,29.8,8.6,19.2,0.0,6.25,24.45,2.2,72.0,9.2
SITE097,2023-05-06,2023,28.4,7.4,17.9,1.3,6.03,16.73,3.1,82.0,7.9
SITE097,2023-05-07,2023,24.3,5.0,14.7,6.2,5.28,16.77,3.7,59.0,4.7
SITE097,2023-05-08,2023,28.7,9.7,19.2,0.9,5.98,16.81,1.9,58.0,9.2
SITE097,2023-05-09,2023,30.4,7.0,18.7,2.6,6.56,16.85,2.3,55.0,8.7
SITE097,2023-05-10,2023,29.8,7.7,18.7,7.5,6.38,16.88,4.1,65.0,8.7
SITE097,2023-05-11,2023,24.2,6.9,15.5,0.4,5.16,16.92,3.1,68.0,5.5
SITE097,2023-05-12,2023,24.5,10.5,17.5,4.7,4.92,16.95,1.5,49.0,7.5
SITE097,2023-05-13,2023,28.2,7.9,18.1,1.5,6.05,16.99,2.3,86.0,8.1
SITE097,2023-05-14,2023,26.5,3.2,14.8,12.7,5.9,17.02,2.7,56.0,4.8
SITE097,2023-05-15,2023,25.6,3.1,14.4,4.9,5.73,17.05,3.4,71.0,4.4
SITE097,2023-05-16,2023,26.8,5.7,16.3,0.1,5.89,17.08,3.1,68.0,6.3
SITE097,2023-05-17,2023,24.4,7.3,15.9,4.4,5.25,17.11,3.7,72.0,5.9
SITE097,2023-05-18,2023,30.9,11.5,21.2,1.0,6.49,17.14,2.7,54.0,11.2
SITE097,2023-05-19,2023,32.0,10.4,21.2,0.4,6.85,17.16,3.6,51.0,11.2
SITE097,2023-05-20,2023,30.9,13.6,22.2,0.0,6.31,25.18,2.5,52.0,12.2
SITE097,2023-05-21,2023,31.9,8.3,20.1,0.9,6.99,17.22,3.1,60.0,10.1
SITE097,2023-05-22,2023,33.3,4.6,18.9,0.0,7.47,25.25,1.9,48.0,8.9
SITE097,2023-05-23,2023,29.2,3.8,16.5,3.1,6.56,17.26,2.0,66.0,6.5
SITE097,2023-05-24,2023,23.7,4.1,13.9,4.9,5.35,17.29,2.9,73.0,3.9
SITE097,2023-05-25,2023,27.5,5.1,16.3,0.0,6.15,25.35,2.9,46.0,6.3
SITE097,2023-05-26,2023,29.1,10.0,19.6,0.1,6.24,17.33,3.8,73.0,9.6
SITE097,2023-05-27,2023,27.2,10.8,19.0,11.0,5.69,17.35,1.9,82.0,9.0
SITE097,2023-05-28,2023,26.5,15.2,20.8,3.0,4.97,17.37,2.1,66.0,10.8
SITE097,2023-05-29,2023,24.4,12.0,18.2,6.0,4.84,17.38,2.3,70.0,8.2
SITE097,2023-05-30,2023,25.3,6.4,15.8,5.3,5.6,17.4,2.8,83.0,5.8
SITE097,2023-05-31,2023,23.4,7.2,15.3,0.0,5.12,25.51,1.9,49.0,5.3
SITE097,2023-06-01,2023,29.9,13.9,21.9,0.1,6.11,17.43,1.1,61.0,11.9
SITE097,2023-06-02,2023,32.0,12.1,22.0,0.4,6.82,17.45,2.2,52.0,12.0
SITE097,2023-06-03,2023,29.9,13.7,21.8,2.5,6.12,17.46,4.5,63.0,11.8
SITE097,2023-06-04,2023,32.3,10.7,21.5,2.6,7.03,17.47,1.5,63.0,11.5
SITE097,2023-06-05,2023,32.9,11.2,22.0,0.3,7.13,17.48,1.9,63.0,12.0
SITE097,2023-06-06,2023,30.7,12.0,21.3,1.7,6.52,17.5,3.2,58.0,11.3
SITE097,2023-06-07,2023,34.1,6.0,20.1,0.0,7.73,25.64,1.8,52.0,10.1
SITE097,2023-06-08,2023,28.6,8.5,18.6,0.7,6.29,17.51,2.7,48.0,8.6
SITE097,2023-06-09,2023,26.8,10.9,18.8,2.1,5.64,17.52,2.6,76.0,8.8
SITE097,2023-06-10,2023,31.8,5.8,18.8,0.6,7.21,17.53,3.8,66.0,8.8
SITE097,2023-06-11,2023,33.6,8.0,20.8,2.4,7.55,17.54,2.2,57.0,10.8
SITE097,2023-06-12,2023,29.8,13.0,21.4,0.5,6.19,17.54,3.7,54.0,11.4
SITE097,2023-06-13,2023,30.5,13.1,21.8,0.2,6.38,17.55,1.9,63.0,11.8
SITE097,2023-06-14,2023,30.5,15.2,22.8,0.0,6.15,25.71,3.1,56.0,12.8
SITE097,2023-06-15,2023,28.3,10.9,19.6,0.0,6.04,25.71,1.8,64.0,9.6
SITE097,2023-06-16,2023,36.0,14.8,25.4,0.0,7.68,25.72,2.8,64.0,15.4
SITE097,2023-06-17,2023,37.4,11.4,24.4,0.0,8.31,25.72,3.3,58.0,14.4
SITE097,2023-06-18,2023,33.8,14.5,24.2,0.0,7.14,25.72,3.0,52.0,14.2
SITE097,2023-06-19,2023,34.3,13.7,24.0,0.4,7.34,17.56,1.5,59.0,14.0
SITE097,2023-06-20,2023,32.1,9.0,20.6,3.0,7.13,17.56,2.7,67.0,10.6
SITE097,2023-06-21,2023,28.6,12.4,20.5,0.4,5.97,17.56,2.0,75.0,10.5
SITE097,2023-06-22,2023,28.0,12.7,20.4,2.5,5.78,17.56,2.8,81.0,10.4
SITE097,2023-06-23,2023,27.8,10.2,19.0,1.1,5.97,17.55,2.4,32.0,9.0
SITE097,2023-06-24,2023,28.0,13.8,20.9,0.3,5.62,17.55,3.3,78.0,10.9
SITE097,2023-06-25,2023,26.1,11.7,18.9,7.0,5.38,17.54,2.6,60.0,8.9
SITE097,2023-06-26,2023,31.5,8.1,19.8,1.4,7.02,17.54,1.5,60.0,9.8
SITE097,2023-06-27,2023,29.5,9.1,19.3,0.7,6.49,17.53,2.9,75.0,9.3
SITE097,2023-06-28,2023,34.4,10.7,22.6,1.5,7.59,17.53,1.7,60.0,12.6
SITE097,2023-06-29,2023,37.4,15.0,26.2,1.3,8.03,17.52,3.4,82.0,16.2
SITE097,2023-06-30,2023,32.6,16.5,24.6,1.2,6.54,17.51,1.6,66.0,14.6
SITE097,2023-07-01,2023,37.7,13.8,25.7,2.2,8.2,17.5,2.0,54.0,15.7
SITE097,2023-07-02,2023,32.7,15.0,23.8,0.5,6.76,17.49,2.9,61.0,13.8
SITE097,2023-07-03,2023,29.6,15.7,22.6,0.1,5.81,17.48,2.1,58.0,12.6
SITE097,2023-07-04,2023,31.2,14.0,22.6,0.0,6.45,17.47,3.6,66.0,12.6
SITE097,2023-07-05,2023,31.7,14.4,23.0,0.2,6.52,17.45,2.5,70.0,13.0
SITE097,2023-07-06,2023,34.7,11.1,22.9,0.2,7.59,17.44,2.3,59.0,12.9
SITE097,2023-07-07,2023,32.7,14.8,23.7,0.4,6.74,17.43,1.8,67.0,13.7
SITE097,2023-07-08,2023,33.6,14.9,24.3,0.9,6.97,17.41,2.2,90.0,14.3
SITE097,2023-07-09,2023,34.3,16.6,25.5,0.1,6.97,17.39,1.8,87.0,15.5
SITE097,2023-07-10,2023,39.1,13.8,26.4,0.3,8.51,17.38,2.5,90.0,16.4
SITE097,2023-07-11,2023,35.3,13.5,24.4,0.1,7.53,17.36,1.5,71.0,14.4
SITE097,2023-07-12,2023,39.3,18.5,28.9,0.5,8.15,17.34,2.6,74.0,18.9
SITE097,2023-07-13,2023,36.6,14.6,25.6,0.3,7.78,17.32,3.5,76.0,15.6
SITE097,2023-07-14,2023,29.8,12.2,21.0,1.5,6.2,17.3,2.6,72.0,11.0
SITE097,2023-07-15,2023,34.0,11.3,22.6,0.2,7.34,17.28,2.7,69.0,12.6
SITE097,2023-07-16,2023,34.1,15.7,24.9,0.2,6.97,17.26,2.5,73.0,14.9
SITE097,2023-07-17,2023,36.0,14.9,25.5,2.6,7.55,17.24,2.8,70.0,15.5
SITE097,2023-07-18,2023,34.3,16.8,25.6,0.0,6.87,17.21,3.0,67.0,15.6
SITE097,2023-07-19,2023,36.4,10.8,23.6,1.3,7.94,17.19,2.4,59.0,13.6
SITE097,2023-07-20,2023,38.8,10.3,24.6,0.0,8.56,17.16,2.8,70.0,14.6
SITE097,2023-07-21,2023,40.7,15.8,28.3,1.3,8.68,17.14,3.3,77.0,18.3
SITE097,2023-07-22,2023,40.6,16.6,28.6,1.1,8.57,17.11,3.7,66.0,18.6
SITE097,2023-07-23,2023,36.5,11.2,23.9,1.9,7.89,17.08,2.1,71.0,13.9
SITE097,2023-07-24,2023,35.3,11.8,23.5,0.4,7.53,17.05,1.9,78.0,13.5
SITE097,2023-07-25,2023,33.7,7.6,20.6,0.1,7.36,17.02,3.6,74.0,10.6
SITE097,2023-07-26,2023,30.7,11.8,21.3,3.0,6.35,16.99,2.8,47.0,11.3
SITE097,2023-07-27,2023,29.3,12.2,20.7,0.4,5.96,16.96,2.7,63.0,10.7
SITE097,2023-07-28,2023,34.9,15.8,25.4,0.1,7.02,16.93,4.4,58.0,15.4
SITE097,2023-07-29,2023,33.9,10.1,22.0,1.6,7.23,16.89,2.1,64.0,12.0
SITE097,2023-07-30,2023,34.3,10.0,22.2,0.0,7.3,16.86,2.6,50.0,12.2
SITE097,2023-07-31,2023,36.6,12.7,24.7,0.6,7.7,16.82,2.1,68.0,14.7
SITE097,2023-08-01,2023,36.6,12.7,24.6,0.5,7.68,16.79,2.8,67.0,14.6
SITE097,2023-08-02,2023,40.0,12.1,26.1,13.6,8.56,16.75,3.6,57.0,16.1
SITE097,2023-08-03,2023,34.8,9.1,21.9,0.4,7.41,16.71,4.6,64.0,11.9
SITE097,2023-08-04,2023,35.2,9.5,22.3,3.2,7.47,16.67,2.8,67.0,12.3
SITE097,2023-08-05,2023,28.5,14.0,21.3,6.4,5.44,16.63,2.2,60.0,11.3
SITE097,2023-08-06,2023,27.4,13.6,20.5,3.8,5.2,16.59,3.7,60.0,10.5
SITE097,2023-08-07,2023,29.9,13.5,21.7,0.6,5.82,16.55,3.6,64.0,11.7
SITE097,2023-08-08,2023,27.5,10.7,19.1,0.2,5.49,16.5,1.9,82.0,9.1
SITE097,2023-08-09,2023,28.2,13.0,20.6,0.6,5.44,16.46,3.1,73.0,10.6
SITE097,2023-08-10,2023,24.7,12.9,18.8,0.0,4.56,24.04,5.6,61.0,8.8
SITE097,2023-08-11,2023,28.2,12.1,20.1,4.1,5.49,16.37,1.7,64.0,10.1
SITE097,2023-08-12,2023,31.5,11.7,21.6,2.3,6.3,16.32,2.4,77.0,11.6
SITE097,2023-08-13,2023,32.3,11.8,22.1,2.7,6.47,16.27,4.0,65.0,12.1
SITE097,2023-08-14,2023,28.5,14.9,21.7,3.5,5.21,16.22,2.7,79.0,11.7
SITE097,2023-08-15,2023,27.8,15.9,21.9,1.4,4.85,16.17,4.1,81.0,11.9
SITE097,2023-08-16,2023,27.2,13.5,20.3,1.3,5.01,16.12,1.5,73.0,10.3
SITE097,2023-08-17,2023,26.3,9.8,18.0,1.3,5.14,16.07,4.1,66.0,8.0
SITE097,2023-08-18,2023,32.1,14.1,23.1,1.8,6.12,16.01,1.6,67.0,13.1
SITE097,2023-08-19,2023,30.8,18.0,24.4,1.6,5.3,15.96,2.2,53.0,14.4
SITE097,2023-08-20,2023,30.7,18.9,24.8,0.0,5.11,23.3,2.2,37.0,14.8
SITE097,2023-08-21,2023,34.3,17.2,25.7,0.0,6.28,23.21,2.6,63.0,15.7
SITE097,2023-08-22,2023,32.5,19.6,26.0,0.0,5.48,23.13,2.5,59.0,16.0
SITE097,2023-08-23,2023,34.8,18.1,26.4,0.0,6.26,23.04,4.3,28.0,16.4
SITE097,2023-08-24,2023,36.5,15.9,26.2,0.0,6.9,22.96,3.4,51.0,16.2
SITE097,2023-08-25,2023,28.9,10.7,19.8,0.0,5.51,22.87,2.2,59.0,9.8
SITE097,2023-08-26,2023,31.0,10.2,20.6,0.4,6.0,15.55,2.1,58.0,10.6
SITE097,2023-08-27,2023,31.0,8.6,19.8,0.0,6.08,15.49,5.6,77.0,9.8
SITE097,2023-08-28,2023,29.4,5.9,17.6,3.6,5.84,15.43,2.7,84.0,7.6
SITE097,2023-08-29,2023,32.3,6.5,19.4,0.8,6.39,15.36,3.2,57.0,9.4
SITE097,2023-08-30,2023,33.8,1.7,17.8,2.6,6.79,15.3,1.9,65.0,7.8
SITE097,2023-08-31,2023,33.3,1.6,17.5,0.0,6.66,15.23,1.2,71.0,7.5
SITE097,2023-09-01,2023,29.6,3.2,16.4,3.1,5.87,15.16,1.9,70.0,6.4
SITE097,2023-09-02,2023,30.5,5.6,18.0,2.4,5.95,15.1,3.3,75.0,8.0
SITE097,2023-09-03,2023,32.4,7.7,20.0,10.4,6.22,15.03,2.6,54.0,10.0
SITE097,2023-09-04,2023,32.4,6.5,19.4,0.7,6.24,14.96,2.9,77.0,9.4
SITE097,2023-09-05,2023,32.2,9.6,20.9,1.4,6.03,14.89,1.9,64.0,10.9
SITE097,2023-09-06,2023,31.9,10.7,21.3,0.0,5.88,21.7,2.3,33.0,11.3
SITE097,2023-09-07,2023,30.1,11.9,21.0,0.0,5.38,21.6,1.5,49.0,11.0
SITE097,2023-09-08,2023,24.0,11.9,17.9,0.0,4.03,21.49,3.0,49.0,7.9
SITE097,2023-09-09,2023,27.5,9.4,18.4,0.0,4.95,21.38,3.6,71.0,8.4
SITE097,2023-09-10,2023,26.2,8.4,17.3,0.5,4.75,14.52,2.5,59.0,7.3
SITE097,2023-09-11,2023,26.6,6.5,16.6,0.1,4.91,14.45,2.7,62.0,6.6
SITE097,2023-09-12,2023,28.3,4.7,16.5,0.1,5.28,14.37,2.5,53.0,6.5
SITE097,2023-09-13,2023,24.7,12.0,18.3,4.0,4.05,14.3,2.2,85.0,8.3
SITE097,2023-09-14,2023,26.7,10.1,18.4,5.6,4.61,14.22,3.3,72.0,8.4
SITE097,2023-09-15,2023,29.2,11.0,20.1,3.7,5.04,14.14,2.1,66.0,10.1
SITE097,2023-09-16,2023,24.6,7.3,16.0,0.9,4.35,14.06,2.0,58.0,6.0
SITE097,2023-09-17,2023,24.3,9.6,17.0,3.4,4.11,13.98,2.6,78.0,7.0
SITE097,2023-09-18,2023,27.7,10.0,18.9,4.2,4.72,13.9,1.6,47.0,8.9
SITE097,2023-09-19,2023,31.9,11.1,21.5,0.0,5.46,20.25,3.7,44.0,11.5
SITE097,2023-09-20,2023,27.4,10.6,19.0,0.0,4.57,20.13,4.4,67.0,9.0
SITE097,2023-09-21,2023,28.1,12.1,20.1,6.2,4.55,13.66,2.4,77.0,10.1
SITE097,2023-09-22,2023,28.1,9.7,18.9,0.0,4.7,13.58,1.2,68.0,8.9
SITE097,2023-09-23,2023,31.0,6.8,18.9,1.2,5.36,13.49,2.5,69.0,8.9
SITE097,2023-09-24,2023,29.4,5.2,17.3,7.4,5.1,13.41,4.7,84.0,7.3
SITE097,2023-09-25,2023,25.6,5.5,15.5,0.7,4.39,13.33,2.2,65.0,5.5
SITE097,2023-09-26,2023,29.5,8.6,19.1,0.0,4.92,19.4,2.2,40.0,9.1
SITE097,2023-09-27,2023,32.3,6.7,19.5,1.6,5.46,13.16,4.4,37.0,9.5
SITE097,2023-09-28,2023,30.2,11.2,20.7,5.4,4.83,13.07,2.0,70.0,10.7
SITE097,2023-09-29,2023,26.5,8.7,17.6,7.8,4.27,12.99,2.0,61.0,7.6
SITE097,2023-09-30,2023,24.3,11.3,17.8,0.0,3.65,18.9,2.7,47.0,7.8
SITE097,2023-10-01,2023,24.5,2.0,13.3,0.6,4.16,12.82,1.2,73.0,3.3
SITE097,2023-10-02,2023,22.3,2.7,12.5,0.0,3.76,18.65,2.9,36.0,2.5
SITE097,2023-10-03,2023,21.2,5.1,13.2,3.5,3.46,12.65,4.0,62.0,3.2
SITE097,2023-10-04,2023,22.6,4.1,13.4,2.6,3.71,12.56,1.0,65.0,3.4
SITE097,2023-10-05,2023,17.4,3.9,10.6,6.2,2.88,12.48,3.6,69.0,0.6
SITE097,2023-10-06,2023,19.1,4.8,12.0,2.5,3.07,12.39,3.0,70.0,2.0
SITE097,2023-10-07,2023,17.4,-0.9,8.2,3.3,3.02,12.3,1.8,55.0,0.0
SITE097,2023-10-08,2023,18.4,2.5,10.5,0.0,3.03,12.22,3.6,72.0,0.5
SITE097,2023-10-09,2023,23.9,2.6,13.2,13.5,3.83,12.13,2.0,70.0,3.2
SITE097,2023-10-10,2023,23.5,0.4,11.9,0.0,3.8,17.65,2.9,62.0,1.9
SITE097,2023-10-11,2023,22.8,0.1,11.4,0.0,3.67,17.52,3.6,42.0,1.4
SITE097,2023-10-12,2023,20.0,-0.9,9.5,0.9,3.27,11.88,2.6,74.0,0.0
SITE097,2023-10-13,2023,19.2,4.3,11.8,0.0,2.97,11.79,3.4,72.0,1.8
SITE097,2023-10-14,2023,21.6,3.1,12.3,0.4,3.35,11.71,2.4,71.0,2.3
SITE097,2023-10-15,2023,22.5,7.5,15.0,0.2,3.26,11.62,2.5,76.0,5.0
SITE097,2023-10-16,2023,21.3,3.1,12.2,3.3,3.24,11.54,3.2,63.0,2.2
SITE097,2023-10-17,2023,17.6,5.3,11.4,0.0,2.59,16.78,2.5,68.0,1.4
SITE097,2023-10-18,2023,20.3,6.7,13.5,0.0,2.89,16.65,2.7,71.0,3.5
SITE097,2023-10-19,2023,24.7,8.3,16.5,0.4,3.45,11.29,2.9,87.0,6.5
SITE097,2023-10-20,2023,22.1,6.8,14.4,0.3,3.11,11.2,2.6,71.0,4.4
SITE097,2023-10-21,2023,22.9,8.2,15.6,8.3,3.14,11.12,3.2,56.0,5.6
SITE097,2023-10-22,2023,19.4,3.2,11.3,0.1,2.85,11.04,2.6,41.0,1.3
SITE097,2023-10-23,2023,17.8,3.4,10.6,0.2,2.59,10.96,2.5,56.0,0.6
SITE097,2023-10-24,2023,22.0,2.6,12.3,4.2,3.17,10.88,2.4,72.0,2.3
SITE097,2023-10-25,2023,19.8,-1.4,9.2,3.9,2.96,10.8,2.0,83.0,0.0
SITE097,2023-10-26,2023,20.2,2.0,11.1,0.0,2.91,15.7,3.1,62.0,1.1
SITE097,2023-10-27,2023,20.6,1.0,10.8,2.4,2.96,10.64,3.6,71.0,0.8
SITE097,2023-10-28,2023,20.6,3.8,12.2,1.2,2.86,10.56,4.7,77.0,2.2
SITE097,2023-10-29,2023,25.7,-0.3,12.7,0.2,3.6,10.48,2.6,67.0,2.7
SITE097,2023-10-30,2023,25.1,3.4,14.3,0.2,3.43,10.41,3.2,77.0,4.3
SITE097,2023-10-31,2023,25.8,3.9,14.9,2.6,3.48,10.33,4.2,71.0,4.9
SITE097,2023-11-01,2023,14.5,0.2,7.3,1.0,2.15,10.26,4.2,66.0,0.0
SITE097,2023-11-02,2023,13.2,-2.1,5.6,0.8,2.05,10.19,2.5,68.0,0.0
SITE097,2023-11-03,2023,18.5,-0.8,8.9,8.7,2.61,10.11,2.4,74.0,0.0
SITE097,2023-11-04,2023,19.4,3.9,11.7,5.2,2.57,10.04,1.7,71.0,1.7
SITE097,2023-11-05,2023,15.0,-0.7,7.2,1.6,2.18,9.97,2.4,69.0,0.0
SITE097,2023-11-06,2023,12.2,3.4,7.8,1.6,1.66,9.9,1.5,66.0,0.0
SITE097,2023-11-07,2023,13.2,0.8,7.0,0.6,1.9,9.83,1.8,74.0,0.0
SITE097,2023-11-08,2023,11.2,0.9,6.0,0.1,1.64,9.77,2.4,80.0,0.0
SITE097,2023-11-09,2023,12.4,3.0,7.7,4.0,1.67,9.7,2.5,80.0,0.0
SITE097,2023-11-10,2023,22.5,2.4,12.4,3.5,2.88,9.63,2.9,77.0,2.4
SITE097,2023-11-11,2023,22.2,-1.9,10.2,0.0,2.9,9.57,1.5,92.0,0.2
SITE097,2023-11-12,2023,14.0,1.9,7.9,2.7,1.87,9.51,2.3,80.0,0.0
SITE097,2023-11-13,2023,12.3,0.9,6.6,17.3,1.71,9.45,2.0,88.0,0.0
SITE097,2023-11-14,2023,14.9,2.0,8.5,12.3,1.95,9.39,2.9,77.0,0.0
SITE097,2023-11-15,2023,17.2,-3.2,7.0,20.1,2.31,9.33,2.0,68.0,0.0
SITE097,2023-11-16,2023,14.4,1.1,7.8,7.5,1.9,9.27,2.1,79.0,0.0
SITE097,2023-11-17,2023,16.0,-1.5,7.3,3.9,2.13,9.22,1.6,66.0,0.0
SITE097,2023-11-18,2023,15.4,-2.7,6.3,2.2,2.07,9.16,3.3,77.0,0.0
SITE097,2023-11-19,2023,21.0,-5.4,7.8,0.8,2.64,9.11,2.7,65.0,0.0
SITE097,2023-11-20,2023,18.4,-3.5,7.4,5.5,2.36,9.06,3.6,75.0,0.0
SITE097,2023-11-21,2023,16.8,-2.2,7.3,0.0,2.17,13.19,1.9,61.0,0.0
SITE097,2023-11-22,2023,16.8,3.0,9.9,0.6,2.03,8.96,2.7,74.0,0.0
SITE097,2023-11-23,2023,20.7,1.0,10.9,11.1,2.5,8.91,3.2,85.0,0.9
SITE097,2023-11-24,2023,21.9,0.6,11.2,2.9,2.62,8.87,2.8,65.0,1.2
SITE097,2023-11-25,2023,21.1,-5.7,7.7,0.0,2.56,12.92,3.4,46.0,0.0
SITE097,2023-11-26,2023,22.8,-5.9,8.5,0.0,2.72,12.86,2.5,63.0,0.0
SITE097,2023-11-27,2023,21.9,-1.4,10.3,0.0,2.6,12.8,2.2,48.0,0.3
SITE097,2023-11-28,2023,13.2,1.4,7.3,0.3,1.65,8.7,1.5,71.0,0.0
SITE097,2023-11-29,2023,14.0,-1.0,6.5,0.9,1.79,8.66,1.9,79.0,0.0
SITE097,2023-11-30,2023,14.9,-2.4,6.3,5.8,1.9,8.62,2.3,86.0,0.0
SITE097,2023-12-01,2023,11.2,-0.8,5.2,26.6,1.51,8.59,3.5,78.0,0.0
SITE097,2023-12-02,2023,18.8,-1.9,8.4,0.4,2.25,8.56,1.5,83.0,0.0
SITE097,2023-12-03,2023,15.3,0.3,7.8,18.2,1.86,8.53,3.1,76.0,0.0
SITE097,2023-12-04,2023,11.1,-4.9,3.1,5.5,1.56,8.5,3.7,73.0,0.0
SITE097,2023-12-05,2023,13.6,-2.5,5.5,0.7,1.74,8.47,1.8,67.0,0.0
SITE097,2023-12-06,2023,14.0,-0.2,6.9,0.3,1.73,8.44,2.7,62.0,0.0
SITE097,2023-12-07,2023,14.4,-1.6,6.4,3.7,1.8,8.42,2.9,71.0,0.0
SITE097,2023-12-08,2023,12.4,-3.7,4.4,0.7,1.64,8.4,2.3,74.0,0.0
SITE097,2023-12-09,2023,13.9,-3.7,5.1,1.0,1.78,8.38,3.0,79.0,0.0
SITE097,2023-12-10,2023,10.7,-6.2,2.3,0.5,1.52,8.36,3.7,79.0,0.0
SITE097,2023-12-11,2023,10.8,-6.3,2.3,8.3,1.52,8.34,2.4,62.0,0.0
SITE097,2023-12-12,2023,7.8,-6.9,0.4,1.7,1.28,8.33,3.7,57.0,0.0
SITE097,2023-12-13,2023,4.9,-2.2,1.3,3.9,0.94,8.31,2.6,69.0,0.0
SITE097,2023-12-14,2023,12.5,-4.0,4.2,2.2,1.64,8.3,2.3,71.0,0.0
SITE097,2023-12-15,2023,15.9,-6.5,4.7,16.3,1.94,8.29,3.1,86.0,0.0
SITE097,2023-12-16,2023,21.2,-3.9,8.6,1.5,2.41,8.28,2.9,89.0,0.0
SITE097,2023-12-17,2023,18.0,-2.6,7.7,0.6,2.11,8.28,1.8,79.0,0.0
SITE097,2023-12-18,2023,19.0,-1.9,8.6,0.0,2.19,12.11,2.8,52.0,0.0
SITE097,2023-12-19,2023,9.4,-4.1,2.7,0.0,1.37,12.11,1.8,79.0,0.0
SITE097,2023-12-20,2023,15.4,-1.2,7.1,1.5,1.85,8.27,1.3,72.0,0.0
SITE097,2023-12-21,2023,16.0,-4.0,6.0,6.6,1.94,8.27,2.1,50.0,0.0
SITE097,2023-12-22,2023,8.3,-6.8,0.8,0.0,1.32,12.11,3.1,56.0,0.0
SITE097,2023-12-23,2023,8.8,-6.4,1.2,1.4,1.35,8.27,2.9,68.0,0.0
SITE097,2023-12-24,2023,13.7,-4.1,4.8,1.2,1.74,8.28,4.2,79.0,0.0
SITE097,2023-12-25,2023,9.7,-2.6,3.5,3.4,1.37,8.29,3.3,50.0,0.0
SITE097,2023-12-26,2023,8.4,-3.9,2.2,6.6,1.28,8.3,2.3,48.0,0.0
SITE097,2023-12-27,2023,8.2,-8.3,-0.0,3.3,1.32,8.31,3.3,74.0,0.0
SITE097,2023-12-28,2023,8.9,-1.1,3.9,18.5,1.25,8.32,2.5,73.0,0.0
SITE097,2023-12-29,2023,8.1,0.3,4.2,0.0,1.13,12.22,4.4,66.0,0.0
SITE097,2023-12-30,2023,10.4,-0.2,5.1,0.7,1.37,8.36,2.7,61.0,0.0
SITE097,2023-12-31,2023,13.3,-1.6,5.9,12.6,1.68,8.38,2.1,68.0,0.0
SITE097,2024-01-01,2024,15.4,-5.0,5.2,22.0,1.92,8.4,4.5,57.0,0.0
SITE097,2024-01-02,2024,11.7,-7.1,2.3,5.2,1.61,8.42,1.6,79.0,0.0
SITE097,2024-01-03,2024,14.3,-1.5,6.4,0.0,1.79,12.37,4.7,86.0,0.0
SITE097,2024-01-04,2024,14.6,-4.5,5.0,4.5,1.86,8.47,3.7,60.0,0.0
SITE097,2024-01-05,2024,10.8,-7.9,1.5,0.6,1.56,8.5,3.2,68.0,0.0
SITE097,2024-01-06,2024,7.2,-6.6,0.3,0.0,1.27,12.49,2.0,58.0,0.0
SITE097,2024-01-07,2024,9.5,-4.2,2.7,1.6,1.43,8.56,4.4,70.0,0.0
SITE097,2024-01-08,2024,14.9,-1.5,6.7,0.6,1.88,8.59,3.9,89.0,0.0
SITE097,2024-01-09,2024,11.6,-6.8,2.4,0.5,1.65,8.62,1.8,68.0,0.0
SITE097,2024-01-10,2024,5.6,-8.2,-1.3,4.0,1.17,8.66,2.2,77.0,0.0
SITE097,2024-01-11,2024,7.0,-4.7,1.1,4.8,1.24,8.7,3.7,69.0,0.0
SITE097,2024-01-12,2024,11.6,-2.1,4.7,0.0,1.6,12.8,3.6,66.0,0.0
SITE097,2024-01-13,2024,14.9,0.2,7.5,1.7,1.88,8.78,2.8,78.0,0.0
SITE097,2024-01-14,2024,14.9,-6.4,4.2,2.0,1.98,8.82,2.5,83.0,0.0
SITE097,2024-01-15,2024,8.6,-7.6,0.5,6.6,1.44,8.86,3.0,90.0,0.0
SITE097,2024-01-16,2024,13.0,-7.1,3.0,8.1,1.83,8.91,3.1,67.0,0.0
SITE097,2024-01-17,2024,13.5,-4.9,4.3,4.4,1.87,8.96,2.7,73.0,0.0
SITE097,2024-01-18,2024,10.6,-3.8,3.4,4.7,1.59,9.01,1.8,66.0,0.0
SITE097,2024-01-19,2024,14.0,-2.5,5.8,0.2,1.91,9.06,2.0,85.0,0.0
