site_id,month,tmax_c,tmin_c,tavg_c,precip_mm,et0_mm,dtr_c,rh_pct,sunshine_h_day,wind_ms
SITE254,7,27.7,19.7,23.7,156.8,112.0,8.0,90.0,4.5,2.0
SITE254,8,28.3,19.8,24.1,128.3,124.0,8.5,86.0,4.7,2.0
SITE254,9,28.4,19.1,23.7,85.5,132.0,9.3,82.0,5.1,2.0
SITE254,10,27.9,17.7,22.8,34.2,143.0,10.2,76.0,5.5,2.0
SITE254,11,26.9,16.2,21.6,7.1,135.0,10.7,73.0,5.7,2.0
SITE254,12,25.7,15.0,20.3,2.9,134.0,10.7,72.0,5.8,2.0
SITE255,1,34.0,23.2,28.6,5.3,150.0,10.7,72.0,5.8,2.0
SITE255,2,34.3,23.6,28.9,5.3,144.0,10.7,72.0,5.8,2.0
SITE255,3,35.2,24.5,29.8,10.6,169.0,10.6,73.0,5.7,2.0
SITE255,4,36.3,25.9,31.1,31.8,166.0,10.3,75.0,5.6,2.0
SITE255,5,37.2,27.5,32.3,77.6,165.0,9.7,79.0,5.3,2.0
SITE255,6,37.6,28.9,33.3,148.2,150.0,8.7,85.0,4.8,2.0
SITE255,7,37.6,29.6,33.6,194.0,151.0,8.0,90.0,4.5,2.0
SITE255,8,37.5,29.0,33.3,158.8,159.0,8.5,86.0,4.7,2.0
SITE255,9,37.0,27.7,32.3,105.8,160.0,9.3,82.0,5.1,2.0
SITE255,10,36.2,26.0,31.1,42.3,164.0,10.2,76.0,5.5,2.0
SITE255,11,35.2,24.5,29.8,8.8,150.0,10.7,73.0,5.7,2.0
SITE255,12,34.3,23.6,28.9,3.5,148.0,10.7,72.0,5.8,2.0
SITE256,1,33.8,23.1,28.4,3.7,149.0,10.7,72.0,5.8,2.0
SITE256,2,34.1,23.4,28.8,3.7,144.0,10.7,72.0,5.8,2.0
SITE256,3,35.0,24.4,29.7,7.5,169.0,10.6,73.0,5.7,2.0
SITE256,4,36.1,25.8,30.9,22.4,166.0,10.3,75.0,5.6,2.0
SITE256,5,37.0,27.3,32.2,54.9,165.0,9.7,79.0,5.3,2.0
SITE256,6,37.4,28.8,33.1,104.8,150.0,8.7,85.0,4.8,2.0
SITE256,7,37.4,29.4,33.4,137.2,151.0,8.0,90.0,4.5,2.0
SITE256,8,37.4,28.8,33.1,112.2,159.0,8.5,86.0,4.7,2.0
SITE256,9,36.8,27.5,32.2,74.8,160.0,9.3,82.0,5.1,2.0
SITE256,10,36.0,25.8,30.9,29.9,164.0,10.2,76.0,5.5,2.0
SITE256,11,35.0,24.3,29.7,6.2,149.0,10.7,73.0,5.7,2.0
SITE256,12,34.1,23.4,28.8,2.5,147.0,10.7,72.0,5.8,2.0
SITE257,1,29.9,21.0,25.4,52.4,111.0,8.9,41.0,8.3,3.2
SITE257,2,30.3,21.3,25.8,50.2,112.0,9.0,41.0,8.3,3.2
SITE257,3,30.9,22.5,26.7,66.1,135.0,8.4,44.0,8.1,3.2
SITE257,4,32.4,23.5,28.0,54.7,146.0,8.8,42.0,8.3,3.2
SITE257,5,34.1,24.3,29.2,25.1,166.0,9.9,36.0,8.7,3.2
SITE257,6,35.4,24.8,30.1,4.6,168.0,10.6,33.0,8.9,3.2
SITE257,7,35.8,25.1,30.4,1.1,176.0,10.8,32.0,9.0,3.2
SITE257,8,35.5,24.7,30.1,1.1,174.0,10.8,32.0,9.0,3.2
SITE257,9,34.5,23.9,29.2,3.4,158.0,10.7,33.0,9.0,3.2
SITE257,10,33.1,22.8,28.0,16.0,143.0,10.2,35.0,8.8,3.2
SITE257,11,31.1,22.3,26.7,54.7,113.0,8.8,42.0,8.3,3.2
SITE257,12,29.8,21.8,25.8,77.5,102.0,8.0,46.0,8.0,3.2
SITE258,1,28.7,19.8,24.2,35.9,108.0,8.9,41.0,8.3,3.2
SITE258,2,29.0,20.1,24.5,34.4,109.0,9.0,41.0,8.3,3.2
SITE258,3,29.7,21.3,25.5,45.3,131.0,8.4,44.0,8.1,3.2
SITE258,4,31.1,22.3,26.7,37.5,142.0,8.8,42.0,8.3,3.2
SITE258,5,32.9,23.0,28.0,17.2,161.0,9.9,36.0,8.7,3.2
SITE258,6,34.2,23.6,28.9,3.1,164.0,10.6,33.0,8.9,3.2
SITE258,7,34.6,23.8,29.2,0.8,172.0,10.8,32.0,9.0,3.2
SITE258,8,34.3,23.5,28.9,0.8,169.0,10.8,32.0,9.0,3.2
SITE258,9,33.3,22.6,28.0,2.3,154.0,10.7,33.0,9.0,3.2
SITE258,10,31.8,21.6,26.7,10.9,139.0,10.2,35.0,8.8,3.2
SITE258,11,29.9,21.1,25.5,37.5,109.0,8.8,42.0,8.3,3.2
SITE258,12,28.5,20.5,24.5,53.1,99.0,8.0,46.0,8.0,3.2
SITE259,1,32.3,23.4,27.9,70.2,120.0,8.9,41.0,8.3,3.2
SITE259,2,32.7,23.8,28.3,67.2,120.0,9.0,41.0,8.3,3.2
SITE259,3,33.5,25.1,29.3,88.5,144.0,8.4,44.0,8.1,3.2
SITE259,4,35.2,26.4,30.8,73.3,155.0,8.8,42.0,8.3,3.2
SITE259,5,37.2,27.3,32.2,33.6,175.0,9.9,36.0,8.7,3.2
SITE259,6,38.6,28.0,33.3,6.1,178.0,10.6,33.0,8.9,3.2
SITE259,7,39.1,28.3,33.7,1.5,186.0,10.8,32.0,9.0,3.2
SITE259,8,38.7,27.9,33.3,1.5,185.0,10.8,32.0,9.0,3.2
SITE259,9,37.6,26.9,32.2,4.6,169.0,10.7,33.0,9.0,3.2
SITE259,10,35.9,25.7,30.8,21.4,154.0,10.2,35.0,8.8,3.2
SITE259,11,33.7,24.9,29.3,73.3,122.0,8.8,42.0,8.3,3.2
SITE259,12,32.3,24.3,28.3,103.8,111.0,8.0,46.0,8.0,3.2
SITE260,1,31.7,22.8,27.2,47.7,118.0,8.9,41.0,8.3,3.2
SITE260,2,32.2,23.2,27.7,45.6,119.0,9.0,41.0,8.3,3.2
SITE260,3,33.1,24.7,28.9,60.1,143.0,8.4,44.0,8.1,3.2
SITE260,4,35.0,26.2,30.6,49.7,154.0,8.8,42.0,8.3,3.2
SITE260,5,37.3,27.4,32.3,22.8,175.0,9.9,36.0,8.7,3.2
SITE260,6,38.9,28.2,33.5,4.1,179.0,10.6,33.0,8.9,3.2
SITE260,7,39.4,28.6,34.0,1.0,187.0,10.8,32.0,9.0,3.2
SITE260,8,38.9,28.2,33.5,1.0,186.0,10.8,32.0,9.0,3.2
SITE260,9,37.7,27.0,32.3,3.1,169.0,10.7,33.0,9.0,3.2
SITE260,10,35.7,25.5,30.6,14.5,154.0,10.2,35.0,8.8,3.2
SITE260,11,33.3,24.5,28.9,49.7,121.0,8.8,42.0,8.3,3.2
SITE260,12,31.7,23.7,27.7,70.5,110.0,8.0,46.0,8.0,3.2
SITE261,1,25.9,11.3,18.6,2.6,95.0,14.5,41.0,8.3,3.2
SITE261,2,27.0,12.3,19.7,2.5,105.0,14.7,41.0,8.3,3.2
SITE261,3,29.5,15.8,22.6,3.2,143.0,13.7,44.0,8.1,3.2
SITE261,4,33.9,19.5,26.7,2.7,178.0,14.4,42.0,8.3,3.2
SITE261,5,38.8,22.7,30.7,1.2,226.0,16.2,36.0,8.7,3.2
SITE261,6,42.4,25.0,33.7,0.2,245.0,17.4,33.0,8.9,3.2
SITE261,7,43.6,26.0,34.8,0.1,257.0,17.6,32.0,9.0,3.2
SITE261,8,42.5,24.9,33.7,0.1,240.0,17.6,32.0,9.0,3.2
SITE261,9,39.5,22.0,30.7,0.2,197.0,17.4,33.0,9.0,3.2
SITE261,10,35.0,18.3,26.7,0.8,155.0,16.7,35.0,8.8,3.2
SITE261,11,29.8,15.4,22.6,2.7,106.0,14.4,42.0,8.3,3.2
SITE261,12,26.2,13.1,19.7,3.8,88.0,13.1,46.0,8.0,3.2
SITE262,1,24.7,9.5,17.1,2.6,94.0,15.2,41.0,8.3,3.2
SITE262,2,26.0,10.6,18.3,2.5,104.0,15.4,41.0,8.3,3.2
SITE262,3,28.6,14.2,21.4,3.2,143.0,14.4,44.0,8.1,3.2
SITE262,4,33.3,18.2,25.8,2.7,179.0,15.1,42.0,8.3,3.2
SITE262,5,38.6,21.6,30.1,1.2,228.0,16.9,36.0,8.7,3.2
SITE262,6,42.4,24.2,33.3,0.2,249.0,18.2,33.0,8.9,3.2
SITE262,7,43.6,25.2,34.4,0.1,262.0,18.4,32.0,9.0,3.2
SITE262,8,42.5,24.1,33.3,0.1,244.0,18.4,32.0,9.0,3.2
SITE262,9,39.2,21.0,30.1,0.2,199.0,18.3,33.0,9.0,3.2
SITE262,10,34.5,17.0,25.8,0.8,156.0,17.5,35.0,8.8,3.2
SITE262,11,29.0,13.9,21.4,2.7,106.0,15.1,42.0,8.3,3.2
SITE262,12,25.1,11.4,18.3,3.8,87.0,13.7,46.0,8.0,3.2
SITE263,1,31.3,19.6,25.4,8.9,102.0,11.7,41.0,8.3,3.2
SITE263,2,32.1,20.3,26.2,8.5,111.0,11.8,41.0,8.3,3.2
SITE263,3,33.9,22.8,28.3,11.2,147.0,11.0,44.0,8.1,3.2
SITE263,4,37.0,25.5,31.2,9.3,176.0,11.6,42.0,8.3,3.2
SITE263,5,40.6,27.7,34.2,4.3,217.0,13.0,36.0,8.7,3.2
SITE263,6,43.3,29.3,36.3,0.8,231.0,14.0,33.0,8.9,3.2
SITE263,7,44.1,30.0,37.1,0.2,240.0,14.1,32.0,9.0,3.2
SITE263,8,43.3,29.2,36.3,0.2,226.0,14.1,32.0,9.0,3.2
SITE263,9,41.2,27.1,34.2,0.6,189.0,14.0,33.0,9.0,3.2
SITE263,10,38.0,24.5,31.2,2.7,154.0,13.4,35.0,8.8,3.2
SITE263,11,34.1,22.6,28.3,9.3,109.0,11.6,42.0,8.3,3.2
SITE263,12,31.5,21.0,26.2,13.1,93.0,10.5,46.0,8.0,3.2
SITE264,1,30.8,18.5,24.6,7.0,103.0,12.3,41.0,8.3,3.2
SITE264,2,31.7,19.3,25.5,6.7,112.0,12.4,41.0,8.3,3.2
SITE264,3,33.6,22.0,27.8,8.8,149.0,11.6,44.0,8.1,3.2
SITE264,4,37.0,24.8,30.9,7.3,180.0,12.2,42.0,8.3,3.2
SITE264,5,40.9,27.3,34.1,3.3,222.0,13.7,36.0,8.7,3.2
SITE264,6,43.7,29.0,36.4,0.6,237.0,14.7,33.0,8.9,3.2
SITE264,7,44.7,29.8,37.2,0.2,247.0,14.9,32.0,9.0,3.2
SITE264,8,43.8,29.0,36.4,0.2,233.0,14.9,32.0,9.0,3.2
SITE264,9,41.5,26.7,34.1,0.5,194.0,14.7,33.0,9.0,3.2
SITE264,10,38.0,23.9,30.9,2.1,157.0,14.1,35.0,8.8,3.2
SITE264,11,33.9,21.7,27.8,7.3,111.0,12.2,42.0,8.3,3.2
SITE264,12,31.0,20.0,25.5,10.3,94.0,11.0,46.0,8.0,3.2
SITE265,1,12.6,3.3,8.0,34.7,95.0,9.3,60.0,6.5,2.5
SITE265,2,12.2,2.8,7.5,32.6,82.0,9.4,60.0,6.5,2.5
SITE265,3,12.5,3.5,8.0,41.3,84.0,9.1,61.0,6.4,2.5
SITE265,4,13.7,4.9,9.3,47.8,73.0,8.8,62.0,6.3,2.5
SITE265,5,15.3,6.9,11.1,54.3,68.0,8.5,63.0,6.3,2.5
SITE265,6,17.0,8.8,12.9,60.8,63.0,8.2,64.0,6.2,2.5
SITE265,7,18.2,10.2,14.2,65.1,69.0,8.0,64.0,6.2,2.5
SITE265,8,18.8,10.5,14.7,58.6,82.0,8.3,64.0,6.2,2.5
SITE265,9,18.6,9.9,14.2,49.9,93.0,8.7,62.0,6.3,2.5
SITE265,10,17.4,8.4,12.9,41.3,104.0,9.1,61.0,6.4,2.5
SITE265,11,15.7,6.5,11.1,36.9,101.0,9.2,61.0,6.4,2.5
SITE265,12,14.0,4.6,9.3,34.7,100.0,9.3,60.0,6.5,2.5
SITE266,1,11.3,1.1,6.2,24.0,92.0,10.2,60.0,6.5,2.5
SITE266,2,10.8,0.5,5.6,22.5,79.0,10.3,60.0,6.5,2.5
SITE266,3,11.1,1.3,6.2,28.5,81.0,9.9,61.0,6.4,2.5
SITE266,4,12.5,3.0,7.7,33.0,72.0,9.6,62.0,6.3,2.5
SITE266,5,14.5,5.2,9.9,37.5,68.0,9.2,63.0,6.3,2.5
SITE266,6,16.4,7.5,12.0,41.9,64.0,8.9,64.0,6.2,2.5
SITE266,7,17.9,9.2,13.5,44.9,71.0,8.7,64.0,6.2,2.5
SITE266,8,18.6,9.6,14.1,40.4,84.0,9.0,64.0,6.2,2.5
SITE266,9,18.3,8.8,13.5,34.5,95.0,9.4,62.0,6.3,2.5
SITE266,10,16.9,7.1,12.0,28.5,105.0,9.9,61.0,6.4,2.5
SITE266,11,14.9,4.8,9.9,25.5,101.0,10.1,61.0,6.4,2.5
SITE266,12,12.8,2.7,7.7,24.0,98.0,10.2,60.0,6.5,2.5
SITE267,1,26.3,17.4,21.8,2.6,140.0,8.9,41.0,8.3,3.2
SITE267,2,26.0,17.0,21.5,2.5,123.0,9.0,41.0,8.3,3.2
SITE267,3,26.0,17.6,21.8,3.2,125.0,8.4,44.0,8.1,3.2
SITE267,4,27.2,18.3,22.8,2.7,113.0,8.8,42.0,8.3,3.2
SITE267,5,29.0,19.1,24.0,1.2,112.0,9.9,36.0,8.7,3.2
SITE267,6,30.6,20.0,25.3,0.2,107.0,10.6,33.0,8.9,3.2
SITE267,7,31.6,20.9,26.2,0.1,117.0,10.8,32.0,9.0,3.2
SITE267,8,32.0,21.2,26.6,0.1,132.0,10.8,32.0,9.0,3.2
SITE267,9,31.6,20.9,26.2,0.2,144.0,10.7,33.0,9.0,3.2
SITE267,10,30.4,20.2,25.3,0.8,155.0,10.2,35.0,8.8,3.2
SITE267,11,28.4,19.6,24.0,2.7,141.0,8.8,42.0,8.3,3.2
SITE267,12,26.8,18.8,22.8,3.8,136.0,8.0,46.0,8.0,3.2
SITE268,1,25.0,16.1,20.5,2.6,135.0,8.9,41.0,8.3,3.2
SITE268,2,24.6,15.6,20.1,2.5,119.0,9.0,41.0,8.3,3.2
SITE268,3,24.7,16.3,20.5,3.2,121.0,8.4,44.0,8.1,3.2
SITE268,4,26.1,17.2,21.7,2.7,110.0,8.8,42.0,8.3,3.2
SITE268,5,28.2,18.3,23.2,1.2,110.0,9.9,36.0,8.7,3.2
SITE268,6,30.1,19.4,24.8,0.2,106.0,10.6,33.0,8.9,3.2
SITE268,7,31.3,20.5,25.9,0.1,116.0,10.8,32.0,9.0,3.2
SITE268,8,31.7,20.9,26.3,0.1,132.0,10.8,32.0,9.0,3.2
SITE268,9,31.2,20.6,25.9,0.2,143.0,10.7,33.0,9.0,3.2
SITE268,10,29.9,19.7,24.8,0.8,153.0,10.2,35.0,8.8,3.2
SITE268,11,27.6,18.8,23.2,2.7,138.0,8.8,42.0,8.3,3.2
SITE268,12,25.7,17.7,21.7,3.8,132.0,8.0,46.0,8.0,3.2
SITE269,1,33.6,22.8,28.2,5.7,137.0,10.7,72.0,5.8,2.0
SITE269,2,33.9,23.2,28.5,5.7,136.0,10.7,72.0,5.8,2.0
SITE269,3,34.8,24.1,29.4,11.5,164.0,10.6,73.0,5.7,2.0
SITE269,4,35.9,25.5,30.7,34.4,167.0,10.3,75.0,5.6,2.0
SITE269,5,36.8,27.1,32.0,84.1,170.0,9.7,79.0,5.3,2.0
SITE269,6,37.2,28.5,32.9,160.5,157.0,8.7,85.0,4.8,2.0
SITE269,7,37.2,29.2,33.2,210.2,157.0,8.0,90.0,4.5,2.0
SITE269,8,37.1,28.6,32.9,172.0,162.0,8.5,86.0,4.7,2.0
SITE269,9,36.6,27.3,32.0,114.7,158.0,9.3,82.0,5.1,2.0
SITE269,10,35.8,25.6,30.7,45.9,156.0,10.2,76.0,5.5,2.0
SITE269,11,34.8,24.1,29.4,9.6,138.0,10.7,73.0,5.7,2.0
SITE269,12,33.9,23.2,28.5,3.8,134.0,10.7,72.0,5.8,2.0
SITE270,1,32.6,21.9,27.2,3.9,134.0,10.7,72.0,5.8,2.0
SITE270,2,32.9,22.2,27.6,3.9,133.0,10.7,72.0,5.8,2.0
SITE270,3,33.8,23.1,28.5,7.8,161.0,10.6,73.0,5.7,2.0
SITE270,4,34.9,24.5,29.7,23.4,163.0,10.3,75.0,5.6,2.0
SITE270,5,35.8,26.1,31.0,57.1,167.0,9.7,79.0,5.3,2.0
SITE270,6,36.2,27.6,31.9,109.1,154.0,8.7,85.0,4.8,2.0
SITE270,7,36.2,28.2,32.2,142.8,154.0,8.0,90.0,4.5,2.0
SITE270,8,36.1,27.6,31.9,116.9,159.0,8.5,86.0,4.7,2.0
SITE270,9,35.6,26.3,31.0,77.9,154.0,9.3,82.0,5.1,2.0
SITE270,10,34.8,24.6,29.7,31.2,153.0,10.2,76.0,5.5,2.0
SITE270,11,33.8,23.1,28.5,6.5,136.0,10.7,73.0,5.7,2.0
SITE270,12,32.9,22.2,27.6,2.6,131.0,10.7,72.0,5.8,2.0
SITE271,1,29.2,18.5,23.9,4.7,126.0,10.7,72.0,5.8,2.0
SITE271,2,29.6,18.8,24.2,4.7,124.0,10.7,72.0,5.8,2.0
SITE271,3,30.4,19.8,25.1,9.4,150.0,10.6,73.0,5.7,2.0
SITE271,4,31.5,21.2,26.4,28.1,152.0,10.3,75.0,5.6,2.0
SITE271,5,32.5,22.8,27.6,68.7,154.0,9.7,79.0,5.3,2.0
SITE271,6,32.9,24.2,28.5,131.1,142.0,8.7,85.0,4.8,2.0
SITE271,7,32.9,24.9,28.9,171.7,142.0,8.0,90.0,4.5,2.0
SITE271,8,32.8,24.3,28.5,140.5,148.0,8.5,86.0,4.7,2.0
SITE271,9,32.3,23.0,27.6,93.7,144.0,9.3,82.0,5.1,2.0
SITE271,10,31.5,21.3,26.4,37.5,144.0,10.2,76.0,5.5,2.0
SITE271,11,30.5,19.8,25.1,7.8,128.0,10.7,73.0,5.7,2.0
SITE271,12,29.6,18.8,24.2,3.1,124.0,10.7,72.0,5.8,2.0
SITE272,1,27.8,17.0,22.4,3.3,122.0,10.7,72.0,5.8,2.0
SITE272,2,28.1,17.4,22.7,3.3,120.0,10.7,72.0,5.8,2.0
SITE272,3,29.0,18.3,23.6,6.5,145.0,10.6,73.0,5.7,2.0
SITE272,4,30.1,19.7,24.9,19.6,147.0,10.3,75.0,5.6,2.0
SITE272,5,31.0,21.3,26.1,47.9,149.0,9.7,79.0,5.3,2.0
SITE272,6,31.4,22.7,27.1,91.5,138.0,8.7,85.0,4.8,2.0
SITE272,7,31.4,23.4,27.4,119.8,138.0,8.0,90.0,4.5,2.0
SITE272,8,31.3,22.8,27.1,98.0,143.0,8.5,86.0,4.7,2.0
SITE272,9,30.8,21.5,26.1,65.3,139.0,9.3,82.0,5.1,2.0
SITE272,10,30.0,19.8,24.9,26.1,139.0,10.2,76.0,5.5,2.0
SITE272,11,29.0,18.3,23.6,5.4,123.0,10.7,73.0,5.7,2.0
SITE272,12,28.1,17.4,22.7,2.2,119.0,10.7,72.0,5.8,2.0
SITE273,1,27.7,15.2,21.5,6.1,170.0,12.4,72.0,5.8,2.0
SITE273,2,27.0,14.6,20.8,6.1,144.0,12.4,72.0,5.8,2.0
SITE273,3,27.6,15.3,21.5,12.1,145.0,12.4,73.0,5.7,2.0
SITE273,4,29.2,17.2,23.2,36.4,122.0,12.0,75.0,5.6,2.0
SITE273,5,31.2,19.9,25.5,89.1,108.0,11.2,79.0,5.3,2.0
SITE273,6,32.9,22.9,27.9,170.1,93.0,10.0,85.0,4.8,2.0
SITE273,7,34.3,25.0,29.6,222.7,100.0,9.3,90.0,4.5,2.0
SITE273,8,35.2,25.3,30.3,182.2,123.0,9.9,86.0,4.7,2.0
SITE273,9,35.0,24.3,29.6,121.5,147.0,10.8,82.0,5.1,2.0
SITE273,10,33.8,22.0,27.9,48.6,176.0,11.8,76.0,5.5,2.0
SITE273,11,31.7,19.4,25.5,10.1,178.0,12.4,73.0,5.7,2.0
SITE273,12,29.4,16.9,23.2,4.0,179.0,12.5,72.0,5.8,2.0
SITE274,1,26.8,13.5,20.1,4.2,170.0,13.3,72.0,5.8,2.0
SITE274,2,26.1,12.8,19.4,4.2,143.0,13.3,72.0,5.8,2.0
SITE274,3,26.7,13.5,20.1,8.5,145.0,13.2,73.0,5.7,2.0
SITE274,4,28.5,15.7,22.1,25.4,122.0,12.8,75.0,5.6,2.0
SITE274,5,30.7,18.7,24.7,62.0,108.0,12.0,79.0,5.3,2.0
SITE274,6,32.7,22.0,27.4,118.4,95.0,10.7,85.0,4.8,2.0
SITE274,7,34.3,24.3,29.3,155.1,102.0,9.9,90.0,4.5,2.0
SITE274,8,35.3,24.7,30.0,126.9,126.0,10.5,86.0,4.7,2.0
SITE274,9,35.0,23.6,29.3,84.6,151.0,11.5,82.0,5.1,2.0
SITE274,10,33.7,21.1,27.4,33.8,179.0,12.6,76.0,5.5,2.0
SITE274,11,31.3,18.1,24.7,7.0,181.0,13.2,73.0,5.7,2.0
SITE274,12,28.7,15.4,22.1,2.8,181.0,13.3,72.0,5.8,2.0
SITE275,1,21.9,12.6,17.3,68.3,135.0,9.3,60.0,6.5,2.5
SITE275,2,21.5,12.1,16.8,64.0,109.0,9.4,60.0,6.5,2.5
SITE275,3,21.8,12.8,17.3,81.1,100.0,9.1,61.0,6.4,2.5
SITE275,4,23.0,14.2,18.6,93.9,75.0,8.8,62.0,6.3,2.5
SITE275,5,24.6,16.2,20.4,106.7,60.0,8.5,63.0,6.3,2.5
SITE275,6,26.3,18.1,22.2,119.5,51.0,8.2,64.0,6.2,2.5
SITE275,7,27.5,19.5,23.5,128.1,57.0,8.0,64.0,6.2,2.5
SITE275,8,28.1,19.8,24.0,115.2,77.0,8.3,64.0,6.2,2.5
SITE275,9,27.9,19.2,23.5,98.2,100.0,8.7,62.0,6.3,2.5
SITE275,10,26.7,17.7,22.2,81.1,128.0,9.1,61.0,6.4,2.5
SITE275,11,25.0,15.8,20.4,72.6,137.0,9.2,61.0,6.4,2.5
SITE275,12,23.3,13.9,18.6,68.3,143.0,9.3,60.0,6.5,2.5
SITE276,1,21.1,11.0,16.1,47.3,135.0,10.0,60.0,6.5,2.5
SITE276,2,20.6,10.4,15.5,44.3,109.0,10.1,60.0,6.5,2.5
SITE276,3,20.9,11.2,16.1,56.1,101.0,9.7,61.0,6.4,2.5
SITE276,4,22.3,12.9,17.6,65.0,76.0,9.4,62.0,6.3,2.5
SITE276,5,24.2,15.1,19.6,73.8,62.0,9.1,63.0,6.3,2.5
SITE276,6,26.1,17.3,21.7,82.7,52.0,8.8,64.0,6.2,2.5
SITE276,7,27.5,18.9,23.2,88.6,59.0,8.6,64.0,6.2,2.5
SITE276,8,28.2,19.3,23.8,79.7,79.0,8.9,64.0,6.2,2.5
SITE276,9,27.9,18.5,23.2,67.9,103.0,9.3,62.0,6.3,2.5
SITE276,10,26.5,16.8,21.7,56.1,131.0,9.7,61.0,6.4,2.5
SITE276,11,24.6,14.7,19.6,50.2,139.0,9.9,61.0,6.4,2.5
SITE276,12,22.6,12.6,17.6,47.3,144.0,10.0,60.0,6.5,2.5
SITE277,1,20.2,9.2,14.7,85.3,51.0,11.0,67.0,6.0,2.5
SITE277,2,21.2,9.9,15.6,79.8,63.0,11.3,66.0,6.0,2.5
SITE277,3,23.7,12.0,17.9,71.5,100.0,11.6,65.0,6.1,2.5
SITE277,4,27.4,14.6,21.0,46.8,137.0,12.7,62.0,6.4,2.5
SITE277,5,30.9,17.3,24.1,27.5,179.0,13.6,60.0,6.5,2.5
SITE277,6,33.7,19.2,26.4,8.3,198.0,14.5,57.0,6.7,2.5
SITE277,7,34.6,19.9,27.3,2.8,205.0,14.7,56.0,6.8,2.5
SITE277,8,33.7,19.1,26.4,5.5,182.0,14.6,57.0,6.7,2.5
SITE277,9,31.0,17.3,24.1,24.8,134.0,13.7,59.0,6.6,2.5
SITE277,10,27.2,14.8,21.0,55.0,93.0,12.4,63.0,6.3,2.5
SITE277,11,23.5,12.2,17.9,77.0,59.0,11.4,66.0,6.1,2.5
SITE277,12,21.2,9.9,15.6,79.8,48.0,11.3,66.0,6.0,2.5
SITE278,1,19.3,7.6,13.4,60.2,50.0,11.6,67.0,6.0,2.5
SITE278,2,20.3,8.4,14.4,56.3,62.0,11.9,66.0,6.0,2.5
SITE278,3,23.0,10.7,16.9,50.5,100.0,12.3,65.0,6.1,2.5
SITE278,4,27.0,13.5,20.3,33.0,138.0,13.5,62.0,6.4,2.5
SITE278,5,30.9,16.5,23.7,19.4,182.0,14.4,60.0,6.5,2.5
SITE278,6,33.8,18.5,26.2,5.8,202.0,15.3,57.0,6.7,2.5
SITE278,7,34.9,19.3,27.1,1.9,210.0,15.6,56.0,6.8,2.5
SITE278,8,33.9,18.5,26.2,3.9,186.0,15.4,57.0,6.7,2.5
SITE278,9,30.9,16.4,23.7,17.5,137.0,14.5,59.0,6.6,2.5
SITE278,10,26.8,13.7,20.3,38.8,94.0,13.1,63.0,6.3,2.5
SITE278,11,22.9,10.8,16.9,54.4,59.0,12.0,66.0,6.1,2.5
SITE278,12,20.3,8.4,14.4,56.3,48.0,11.9,66.0,6.0,2.5
SITE279,1,11.5,1.7,6.6,78.5,22.0,9.8,62.0,6.4,2.5
SITE279,2,12.2,2.4,7.3,78.5,31.0,9.8,62.0,6.4,2.5
SITE279,3,14.1,4.3,9.2,78.5,57.0,9.8,62.0,6.4,2.5
SITE279,4,16.7,6.9,11.8,78.5,84.0,9.8,62.0,6.4,2.5
SITE279,5,19.4,9.5,14.4,78.5,114.0,9.8,62.0,6.4,2.5
SITE279,6,21.3,11.4,16.3,78.5,126.0,9.8,62.0,6.4,2.5
SITE279,7,22.0,12.1,17.0,78.5,128.0,9.8,62.0,6.4,2.5
SITE279,8,21.3,11.4,16.3,78.5,108.0,9.8,62.0,6.4,2.5
SITE279,9,19.4,9.5,14.4,78.5,75.0,9.8,62.0,6.4,2.5
SITE279,10,16.7,6.9,11.8,78.5,48.0,9.8,62.0,6.4,2.5
SITE279,11,14.1,4.3,9.2,78.5,27.0,9.8,62.0,6.4,2.5
SITE279,12,12.2,2.4,7.3,78.5,19.0,9.8,62.0,6.4,2.5
SITE280,1,10.4,-0.1,5.1,56.3,22.0,10.5,62.0,6.4,2.5
SITE280,2,11.1,0.7,5.9,56.3,31.0,10.5,62.0,6.4,2.5
SITE280,3,13.2,2.8,8.0,56.3,56.0,10.5,62.0,6.4,2.5
SITE280,4,16.1,5.7,10.9,56.3,84.0,10.5,62.0,6.4,2.5
SITE280,5,19.0,8.6,13.8,56.3,115.0,10.5,62.0,6.4,2.5
SITE280,6,21.1,10.7,15.9,56.3,128.0,10.5,62.0,6.4,2.5
SITE280,7,21.9,11.5,16.7,56.3,131.0,10.5,62.0,6.4,2.5
SITE280,8,21.1,10.7,15.9,56.3,111.0,10.5,62.0,6.4,2.5
SITE280,9,19.0,8.6,13.8,56.3,76.0,10.5,62.0,6.4,2.5
SITE280,10,16.1,5.7,10.9,56.3,48.0,10.5,62.0,6.4,2.5
SITE280,11,13.2,2.8,8.0,56.3,27.0,10.5,62.0,6.4,2.5
SITE280,12,11.1,0.7,5.9,56.3,19.0,10.5,62.0,6.4,2.5
SITE281,1,15.0,7.0,11.0,65.8,17.0,8.0,62.0,6.4,2.5
SITE281,2,15.5,7.5,11.5,65.8,28.0,8.0,62.0,6.4,2.5
SITE281,3,16.8,8.8,12.8,65.8,52.0,8.0,62.0,6.4,2.5
SITE281,4,18.6,10.6,14.6,65.8,79.0,8.0,62.0,6.4,2.5
SITE281,5,20.3,12.3,16.3,65.8,107.0,8.0,62.0,6.4,2.5
SITE281,6,21.6,13.6,17.6,65.8,117.0,8.0,62.0,6.4,2.5
