site_id,year,tmax_avg_c,tmin_avg_c,tavg_c,precip_mm,et0_mm,gdd_base10,frost_days,heat_days_gt35,rh_mean_pct,wind_ms,sunshine_h_day,precip_anom_pct,temp_anom_c
SITE214,2014,14.2,-3.9,4.8,213.7,915.0,634,185,0,56.0,2.4,6.0,-3,0.36
SITE214,2015,14.2,-3.8,4.8,209.3,919.0,636,184,0,56.0,3.0,6.0,-5,0.44
SITE214,2016,14.4,-3.7,5.0,143.4,933.0,641,182,0,55.0,2.3,6.0,-35,0.59
SITE214,2017,14.5,-3.5,5.1,275.4,922.0,645,180,0,56.0,2.8,5.6,25,0.72
SITE214,2018,14.6,-3.5,5.2,133.7,941.0,646,179,0,54.0,2.5,6.0,-39,0.77
SITE214,2019,14.6,-3.5,5.2,303.3,922.0,648,178,0,56.0,2.5,5.3,37,0.82
SITE214,2020,14.6,-3.5,5.2,203.0,933.0,646,179,0,55.0,2.5,5.7,-8,0.77
SITE214,2021,14.5,-3.5,5.1,231.0,927.0,645,180,0,55.0,2.9,5.7,5,0.72
SITE214,2022,14.5,-3.5,5.2,174.8,936.0,646,179,0,54.0,3.0,5.9,-21,0.76
SITE214,2023,14.6,-3.5,5.2,166.6,938.0,647,179,0,54.0,2.8,5.9,-25,0.79
SITE214,2024,14.6,-3.4,5.2,263.6,928.0,649,178,0,55.0,3.0,5.8,19,0.84
SITE215,1991,26.1,13.4,19.5,231.6,1407.0,3639,0,1,40.0,3.6,8.9,-60,-0.96
SITE215,1992,26.1,13.4,19.5,573.0,1383.0,3641,0,1,42.0,3.2,8.6,0,-0.95
SITE215,1993,26.2,13.5,19.6,932.1,1360.0,3658,0,1,43.0,3.5,8.0,62,-0.87
SITE215,1994,26.1,13.4,19.5,303.2,1403.0,3645,0,1,40.0,3.4,8.7,-47,-0.93
SITE215,1995,26.1,13.5,19.5,651.9,1379.0,3653,0,1,42.0,3.0,8.5,13,-0.89
SITE215,1996,26.2,13.5,19.6,362.6,1401.0,3657,0,1,40.0,3.0,8.7,-37,-0.87
SITE215,1997,26.2,13.5,19.6,439.0,1397.0,3665,0,1,41.0,3.1,8.4,-24,-0.83
SITE215,1998,26.4,13.7,19.8,546.1,1396.0,3700,0,1,40.0,3.6,8.6,-5,-0.64
SITE215,1999,26.5,13.8,19.9,791.3,1381.0,3714,0,1,41.0,3.1,8.3,38,-0.57
SITE215,2000,26.5,13.8,19.9,619.3,1395.0,3720,0,1,40.0,3.3,8.2,8,-0.54
SITE215,2001,26.6,13.9,20.0,384.1,1416.0,3740,0,1,39.0,3.2,8.8,-33,-0.44
SITE215,2002,26.6,13.9,20.0,801.9,1386.0,3743,0,1,41.0,3.6,8.4,39,-0.42
SITE215,2003,26.8,14.1,20.2,377.3,1424.0,3778,0,1,38.0,3.3,8.7,-34,-0.23
SITE215,2004,26.8,14.2,20.3,634.3,1406.0,3787,0,1,39.0,3.4,8.6,10,-0.19
SITE215,2005,26.8,14.2,20.3,611.4,1408.0,3789,0,1,39.0,3.1,8.4,6,-0.18
SITE215,2006,27.0,14.3,20.4,675.5,1410.0,3819,0,1,39.0,3.2,8.6,17,-0.02
SITE215,2007,27.2,14.5,20.6,632.3,1419.0,3851,0,1,38.0,3.1,8.4,10,0.14
SITE215,2008,27.3,14.6,20.7,247.5,1451.0,3871,0,1,35.0,3.6,9.3,-57,0.25
SITE215,2009,27.4,14.7,20.8,728.7,1419.0,3890,0,1,37.0,3.2,8.3,27,0.35
SITE215,2010,27.5,14.8,20.9,569.9,1436.0,3916,0,1,36.0,3.5,8.5,-1,0.49
SITE215,2011,27.5,14.8,20.9,620.3,1432.0,3916,0,1,36.0,3.3,8.5,8,0.49
SITE215,2012,27.6,14.9,21.0,536.2,1441.0,3926,0,1,36.0,3.6,8.5,-7,0.54
SITE215,2013,27.6,14.9,21.0,665.0,1432.0,3930,0,1,36.0,3.7,8.4,16,0.56
SITE215,2014,27.5,14.9,21.0,840.5,1417.0,3923,0,1,37.0,3.4,8.4,46,0.52
SITE215,2015,27.5,14.8,20.9,486.7,1442.0,3916,0,1,36.0,3.6,8.8,-15,0.48
SITE215,2016,27.6,14.9,21.0,665.0,1431.0,3925,0,1,36.0,3.0,8.2,16,0.54
SITE215,2017,27.6,15.0,21.0,298.1,1461.0,3939,0,1,34.0,3.3,8.9,-48,0.61
SITE215,2018,27.6,14.9,21.0,684.3,1431.0,3933,0,1,36.0,3.0,8.5,19,0.57
SITE215,2019,27.7,15.0,21.1,473.4,1449.0,3943,0,1,35.0,3.6,8.6,-18,0.63
SITE215,2020,27.7,15.0,21.1,381.9,1456.0,3946,0,1,34.0,2.7,8.4,-34,0.64
SITE215,2021,27.6,15.0,21.1,805.9,1423.0,3941,0,1,37.0,3.4,8.5,40,0.62
SITE215,2022,27.7,15.0,21.1,565.4,1444.0,3953,0,1,35.0,3.3,8.8,-2,0.68
SITE215,2023,27.7,15.0,21.1,524.4,1446.0,3950,0,1,35.0,3.2,8.2,-9,0.66
SITE215,2024,27.8,15.1,21.2,802.3,1428.0,3967,0,1,36.0,2.9,8.4,40,0.75
SITE216,1991,25.5,12.0,18.5,520.5,1370.0,3249,0,1,42.0,3.7,8.5,32,-0.65
SITE216,1992,25.6,12.2,18.6,382.8,1389.0,3268,0,1,40.0,3.3,8.9,-3,-0.53
SITE216,1993,25.7,12.2,18.7,522.2,1376.0,3278,0,1,41.0,2.7,8.6,33,-0.47
SITE216,1994,25.8,12.3,18.8,394.0,1393.0,3291,0,1,40.0,3.4,8.3,0,-0.4
SITE216,1995,25.8,12.3,18.8,685.3,1361.0,3289,0,1,42.0,3.2,8.1,74,-0.41
SITE216,1996,25.7,12.3,18.7,347.0,1397.0,3287,0,1,39.0,3.0,8.6,-12,-0.42
SITE216,1997,25.8,12.3,18.8,560.9,1376.0,3297,0,1,41.0,3.6,8.8,43,-0.36
SITE216,1998,25.9,12.4,18.9,278.3,1409.0,3309,0,1,38.0,3.2,8.9,-29,-0.29
SITE216,1999,25.9,12.4,18.9,453.1,1391.0,3313,0,1,40.0,3.2,8.5,15,-0.26
SITE216,2000,25.9,12.4,18.9,381.4,1400.0,3315,0,1,39.0,3.0,8.7,-3,-0.25
SITE216,2001,25.9,12.4,18.9,401.6,1395.0,3306,0,1,39.0,3.5,8.5,2,-0.31
SITE216,2002,25.9,12.4,18.9,309.6,1407.0,3316,0,1,38.0,3.0,8.8,-21,-0.24
SITE216,2003,26.0,12.5,19.0,459.5,1395.0,3333,0,1,39.0,3.3,8.3,17,-0.14
SITE216,2004,26.1,12.6,19.1,596.1,1384.0,3348,0,1,40.0,3.6,8.2,52,-0.06
SITE216,2005,26.0,12.5,19.0,443.5,1396.0,3330,0,1,39.0,3.1,8.4,13,-0.16
SITE216,2006,26.1,12.6,19.1,268.8,1419.0,3350,0,1,37.0,3.7,9.0,-32,-0.04
SITE216,2007,26.2,12.7,19.1,408.6,1406.0,3355,0,1,38.0,3.4,8.7,4,-0.01
SITE216,2008,26.1,12.6,19.1,269.2,1417.0,3339,0,1,37.0,3.1,8.7,-32,-0.11
SITE216,2009,26.2,12.7,19.2,519.3,1395.0,3361,0,1,39.0,3.1,8.5,32,0.02
SITE216,2010,26.3,12.8,19.3,464.0,1405.0,3379,0,1,38.0,3.0,8.2,18,0.13
SITE216,2011,26.3,12.8,19.3,416.4,1411.0,3382,0,1,38.0,3.2,8.5,6,0.15
SITE216,2012,26.4,13.0,19.4,431.8,1414.0,3402,0,1,37.0,3.2,8.6,10,0.27
SITE216,2013,26.5,13.0,19.5,564.3,1402.0,3413,0,1,38.0,3.1,8.3,44,0.33
SITE216,2014,26.5,13.0,19.5,398.4,1420.0,3415,0,1,37.0,3.4,8.6,1,0.35
SITE216,2015,26.5,13.0,19.5,339.6,1427.0,3416,0,1,36.0,3.5,8.9,-14,0.35
SITE216,2016,26.5,13.0,19.5,583.2,1400.0,3412,0,1,38.0,3.1,8.2,48,0.33
SITE216,2017,26.5,13.0,19.5,419.2,1417.0,3411,0,1,37.0,3.4,8.3,7,0.32
SITE216,2018,26.5,13.0,19.5,416.0,1416.0,3406,0,1,37.0,3.1,8.6,6,0.29
SITE216,2019,26.5,13.1,19.5,370.4,1424.0,3418,0,1,36.0,3.2,8.7,-6,0.36
SITE216,2020,26.6,13.1,19.6,375.1,1426.0,3430,0,1,36.0,3.5,8.5,-5,0.43
SITE216,2021,26.6,13.1,19.6,323.7,1431.0,3425,0,1,36.0,3.0,8.9,-18,0.4
SITE216,2022,26.5,13.1,19.5,245.0,1438.0,3421,0,1,35.0,3.1,8.8,-38,0.38
SITE216,2023,26.6,13.1,19.6,235.8,1441.0,3428,0,1,35.0,3.1,8.9,-40,0.42
SITE216,2024,26.7,13.3,19.7,223.3,1448.0,3454,0,1,34.0,2.8,8.6,-43,0.58
SITE217,1991,24.3,14.1,19.0,396.7,1196.0,3404,0,0,64.0,2.4,6.2,-10,-0.52
SITE217,1992,24.3,14.1,19.0,380.8,1197.0,3404,0,0,64.0,2.6,6.2,-14,-0.52
SITE217,1993,24.3,14.1,19.0,370.1,1198.0,3401,0,0,64.0,2.4,6.6,-16,-0.53
SITE217,1994,24.4,14.2,19.1,407.7,1197.0,3412,0,0,64.0,2.4,6.4,-8,-0.47
SITE217,1995,24.4,14.2,19.1,263.7,1208.0,3412,0,0,63.0,2.7,6.5,-40,-0.47
SITE217,1996,24.4,14.2,19.1,273.5,1210.0,3423,0,0,62.0,3.0,6.4,-38,-0.41
SITE217,1997,24.4,14.2,19.1,385.6,1198.0,3412,0,0,63.0,2.4,6.3,-13,-0.47
SITE217,1998,24.5,14.3,19.2,365.4,1203.0,3429,0,0,63.0,2.7,6.2,-17,-0.37
SITE217,1999,24.4,14.2,19.1,218.1,1213.0,3418,0,0,62.0,2.5,6.8,-51,-0.43
SITE217,2000,24.5,14.3,19.2,303.9,1209.0,3434,0,0,62.0,2.4,6.8,-31,-0.34
SITE217,2001,24.6,14.4,19.3,475.6,1197.0,3444,0,0,63.0,2.3,6.2,8,-0.28
SITE217,2002,24.5,14.3,19.2,528.3,1192.0,3438,0,0,64.0,2.6,6.1,20,-0.32
SITE217,2003,24.4,14.2,19.1,507.6,1191.0,3423,0,0,64.0,2.7,6.1,15,-0.41
SITE217,2004,24.6,14.4,19.3,333.3,1210.0,3453,0,0,62.0,2.4,6.4,-25,-0.24
SITE217,2005,24.6,14.4,19.3,743.0,1176.0,3448,0,0,65.0,2.5,6.0,68,-0.26
SITE217,2006,24.6,14.4,19.3,632.6,1185.0,3449,0,0,64.0,2.8,6.1,43,-0.26
SITE217,2007,24.6,14.3,19.2,385.4,1204.0,3442,0,0,63.0,2.5,6.4,-13,-0.3
SITE217,2008,24.7,14.5,19.4,444.7,1203.0,3461,0,0,63.0,2.4,6.3,1,-0.19
SITE217,2009,24.8,14.6,19.5,345.6,1214.0,3479,0,0,62.0,2.6,6.6,-22,-0.08
SITE217,2010,24.8,14.5,19.5,438.2,1206.0,3477,0,0,62.0,2.3,6.2,-1,-0.09
SITE217,2011,24.8,14.6,19.5,349.7,1215.0,3487,0,0,62.0,2.6,6.4,-21,-0.04
SITE217,2012,24.9,14.7,19.6,333.0,1220.0,3507,0,0,61.0,2.6,6.4,-25,0.08
SITE217,2013,25.1,14.9,19.8,347.7,1225.0,3537,0,0,60.0,2.4,6.4,-21,0.25
SITE217,2014,25.3,15.0,19.9,382.9,1227.0,3565,0,0,60.0,2.3,6.3,-13,0.4
SITE217,2015,25.4,15.1,20.0,503.3,1220.0,3581,0,0,60.0,2.5,6.1,14,0.5
SITE217,2016,25.4,15.1,20.1,273.4,1239.0,3582,0,0,59.0,2.2,6.6,-38,0.51
SITE217,2017,25.5,15.2,20.2,445.5,1228.0,3600,0,0,60.0,2.5,6.3,1,0.61
SITE217,2018,25.5,15.3,20.2,355.6,1236.0,3600,0,0,59.0,2.5,6.5,-20,0.61
SITE217,2019,25.5,15.2,20.1,512.4,1223.0,3600,0,0,60.0,1.9,6.2,16,0.6
SITE217,2020,25.6,15.3,20.2,283.6,1245.0,3616,0,0,58.0,2.5,6.3,-36,0.7
SITE217,2021,25.5,15.3,20.2,380.5,1235.0,3609,0,0,59.0,2.3,6.6,-14,0.66
SITE217,2022,25.4,15.2,20.1,343.2,1236.0,3597,0,0,59.0,2.5,6.5,-22,0.59
SITE217,2023,25.5,15.3,20.2,391.0,1236.0,3614,0,0,59.0,2.4,6.3,-12,0.69
SITE217,2024,25.7,15.5,20.4,385.5,1241.0,3639,0,0,58.0,2.4,6.5,-13,0.83
SITE218,1991,24.4,13.6,18.8,629.7,1181.0,3343,0,0,68.0,2.5,5.8,99,-0.64
SITE218,1992,24.3,13.5,18.7,552.2,1186.0,3321,0,0,67.0,2.5,6.1,75,-0.76
SITE218,1993,24.4,13.6,18.8,207.2,1229.0,3342,0,0,64.0,2.2,6.6,-34,-0.64
SITE218,1994,24.5,13.7,18.8,288.1,1222.0,3351,0,0,64.0,2.4,6.6,-9,-0.59
SITE218,1995,24.5,13.7,18.9,247.0,1228.0,3358,0,0,64.0,2.2,6.5,-22,-0.55
SITE218,1996,24.6,13.8,18.9,223.3,1233.0,3369,0,0,63.0,2.3,6.5,-29,-0.49
SITE218,1997,24.6,13.8,19.0,257.3,1231.0,3377,0,0,63.0,2.3,6.4,-19,-0.44
SITE218,1998,24.7,13.9,19.0,583.1,1194.0,3386,0,0,66.0,2.6,5.8,85,-0.39
SITE218,1999,24.7,13.8,19.0,386.3,1217.0,3385,0,0,64.0,2.3,6.4,22,-0.39
SITE218,2000,24.8,14.0,19.2,217.0,1242.0,3414,0,0,62.0,2.4,6.2,-31,-0.23
SITE218,2001,24.7,13.9,19.1,251.7,1235.0,3398,0,0,63.0,2.4,6.5,-20,-0.32
SITE218,2002,24.7,13.9,19.1,183.5,1242.0,3394,0,0,62.0,2.6,6.8,-42,-0.34
SITE218,2003,24.8,14.0,19.2,263.2,1236.0,3408,0,0,63.0,3.1,6.6,-17,-0.26
SITE218,2004,24.8,14.0,19.1,272.8,1234.0,3404,0,0,63.0,2.4,6.3,-14,-0.28
SITE218,2005,24.8,14.0,19.2,301.4,1232.0,3414,0,0,63.0,2.3,6.5,-5,-0.23
SITE218,2006,24.9,14.0,19.2,259.4,1238.0,3420,0,0,62.0,2.7,6.5,-18,-0.19
SITE218,2007,24.9,14.1,19.2,322.9,1231.0,3420,0,0,63.0,2.2,6.6,2,-0.19
SITE218,2008,24.9,14.1,19.3,292.8,1237.0,3430,0,0,62.0,2.6,6.7,-7,-0.13
SITE218,2009,24.9,14.1,19.3,308.7,1235.0,3434,0,0,62.0,2.2,6.5,-2,-0.11
SITE218,2010,25.0,14.2,19.4,395.6,1227.0,3444,0,0,63.0,2.5,6.1,25,-0.05
SITE218,2011,25.0,14.2,19.4,375.8,1230.0,3445,0,0,63.0,2.9,6.2,19,-0.05
SITE218,2012,25.1,14.3,19.5,271.2,1245.0,3459,0,0,61.0,2.9,6.2,-14,0.03
SITE218,2013,25.1,14.3,19.5,196.6,1254.0,3461,0,0,61.0,2.2,6.4,-38,0.05
SITE218,2014,25.2,14.4,19.6,240.1,1253.0,3484,0,0,61.0,2.8,6.4,-24,0.18
SITE218,2015,25.3,14.4,19.6,413.8,1234.0,3489,0,0,62.0,2.6,6.2,31,0.21
SITE218,2016,25.4,14.6,19.8,425.8,1238.0,3517,0,0,62.0,2.6,6.1,35,0.37
SITE218,2017,25.5,14.7,19.9,203.9,1268.0,3535,0,0,59.0,2.5,6.6,-35,0.48
SITE218,2018,25.8,15.0,20.2,459.8,1245.0,3579,0,0,60.0,2.6,5.9,45,0.73
SITE218,2019,25.8,15.0,20.2,427.3,1251.0,3586,0,0,60.0,2.4,6.0,35,0.77
SITE218,2020,25.9,15.1,20.3,170.5,1284.0,3597,0,0,57.0,2.4,6.8,-46,0.84
SITE218,2021,25.9,15.1,20.3,384.1,1258.0,3598,0,0,59.0,2.6,6.2,22,0.84
SITE218,2022,26.0,15.2,20.3,497.3,1247.0,3612,0,0,60.0,2.5,5.8,57,0.92
SITE218,2023,26.0,15.1,20.3,206.4,1282.0,3609,0,0,57.0,2.3,6.8,-35,0.9
SITE218,2024,26.0,15.2,20.4,298.6,1273.0,3622,0,0,58.0,2.6,6.6,-6,0.98
SITE219,1991,36.4,26.9,31.4,1916.2,1852.0,7817,0,123,80.0,2.0,5.1,19,-0.27
SITE219,1992,36.4,26.9,31.5,1308.6,1875.0,7838,0,124,78.0,2.0,5.8,-18,-0.22
SITE219,1993,36.4,26.9,31.5,1876.1,1855.0,7834,0,124,79.0,2.1,5.3,17,-0.23
SITE219,1994,36.4,26.9,31.4,1063.6,1883.0,7826,0,124,78.0,2.1,5.8,-34,-0.25
SITE219,1995,36.4,26.9,31.5,1380.2,1873.0,7837,0,124,78.0,2.2,5.5,-14,-0.23
SITE219,1996,36.5,27.0,31.5,996.3,1889.0,7862,0,125,78.0,1.8,5.4,-38,-0.16
SITE219,1997,36.4,26.9,31.5,1833.2,1857.0,7842,0,124,79.0,1.9,5.3,14,-0.21
SITE219,1998,36.4,26.9,31.5,1782.5,1858.0,7833,0,124,79.0,2.0,5.2,11,-0.23
SITE219,1999,36.4,26.8,31.4,1543.8,1864.0,7808,0,123,79.0,1.9,5.3,-4,-0.3
SITE219,2000,36.2,26.7,31.3,1408.4,1864.0,7762,0,122,79.0,2.1,5.2,-12,-0.41
SITE219,2001,36.2,26.7,31.2,2202.8,1835.0,7740,0,121,81.0,1.9,5.4,37,-0.47
SITE219,2002,36.1,26.6,31.2,1597.0,1854.0,7721,0,120,80.0,2.0,5.5,0,-0.52
SITE219,2003,36.3,26.7,31.3,1303.2,1869.0,7769,0,122,79.0,2.1,5.5,-19,-0.4
SITE219,2004,36.4,26.8,31.4,1983.3,1849.0,7806,0,123,80.0,1.7,5.3,24,-0.3
SITE219,2005,36.5,27.0,31.6,1442.8,1874.0,7869,0,125,78.0,2.0,5.4,-10,-0.14
SITE219,2006,36.5,27.0,31.6,1918.3,1858.0,7880,0,125,79.0,2.0,5.4,20,-0.12
SITE219,2007,36.6,27.1,31.7,2259.1,1849.0,7916,0,127,79.0,1.7,5.1,41,-0.02
SITE219,2008,36.5,27.0,31.6,912.8,1893.0,7883,0,126,77.0,2.0,5.7,-43,-0.11
SITE219,2009,36.6,27.1,31.7,1482.8,1877.0,7918,0,127,78.0,2.1,5.2,-8,-0.02
SITE219,2010,36.6,27.1,31.7,1687.8,1869.0,7913,0,126,78.0,2.0,5.2,5,-0.03
SITE219,2011,36.7,27.2,31.7,1076.7,1893.0,7940,0,127,77.0,2.1,5.4,-33,0.04
SITE219,2012,36.7,27.1,31.7,1519.8,1877.0,7935,0,127,78.0,2.4,5.4,-5,0.02
SITE219,2013,36.8,27.3,31.9,997.8,1901.0,7997,0,129,76.0,2.2,5.6,-38,0.18
SITE219,2014,36.9,27.4,31.9,2059.4,1866.0,8018,0,130,78.0,2.0,5.1,28,0.23
SITE219,2015,36.9,27.4,31.9,2124.3,1864.0,8025,0,130,78.0,2.3,5.3,32,0.25
SITE219,2016,37.0,27.5,32.0,1785.8,1880.0,8061,0,131,77.0,1.9,5.1,11,0.34
SITE219,2017,37.2,27.6,32.2,1563.1,1894.0,8126,0,133,76.0,1.9,5.2,-3,0.5
SITE219,2018,37.1,27.6,32.1,1918.7,1879.0,8101,0,133,77.0,1.9,5.3,20,0.44
SITE219,2019,37.1,27.6,32.2,1423.5,1898.0,8122,0,133,76.0,2.1,5.4,-11,0.49
SITE219,2020,37.2,27.6,32.2,1864.6,1883.0,8126,0,133,76.0,1.8,5.3,16,0.5
SITE219,2021,37.2,27.7,32.3,1861.1,1886.0,8151,0,134,76.0,1.9,5.2,16,0.57
SITE219,2022,37.1,27.5,32.1,1645.1,1887.0,8085,0,132,76.0,1.9,5.2,3,0.4
SITE219,2023,37.0,27.5,32.0,1513.8,1890.0,8062,0,131,76.0,1.7,5.3,-6,0.34
SITE219,2024,37.0,27.5,32.0,1484.2,1890.0,8059,0,131,76.0,2.2,5.3,-7,0.34
SITE220,1991,34.9,25.4,30.0,1062.1,1810.0,7282,0,82,80.0,2.1,5.2,-6,-0.66
SITE220,1992,35.0,25.5,30.1,592.0,1836.0,7322,0,83,79.0,1.9,5.7,-47,-0.56
SITE220,1993,35.0,25.5,30.0,1140.4,1809.0,7315,0,82,80.0,1.8,5.3,1,-0.58
SITE220,1994,35.1,25.5,30.1,972.7,1820.0,7340,0,83,80.0,2.1,5.3,-14,-0.51
SITE220,1995,35.1,25.5,30.1,1081.5,1814.0,7338,0,83,80.0,1.6,5.4,-4,-0.52
SITE220,1996,35.1,25.6,30.2,1369.0,1803.0,7360,0,83,80.0,1.9,5.2,22,-0.46
SITE220,1997,35.1,25.6,30.2,1533.7,1794.0,7358,0,83,81.0,2.0,5.4,36,-0.46
SITE220,1998,35.1,25.5,30.1,1351.0,1802.0,7342,0,83,81.0,2.2,5.3,20,-0.5
SITE220,1999,35.2,25.7,30.3,1199.1,1815.0,7401,0,84,80.0,1.8,5.4,6,-0.35
SITE220,2000,35.3,25.7,30.3,1137.7,1820.0,7420,0,85,79.0,1.8,5.2,1,-0.3
SITE220,2001,35.3,25.8,30.3,884.2,1833.0,7430,0,85,78.0,2.1,5.5,-21,-0.27
SITE220,2002,35.5,25.9,30.5,848.3,1841.0,7488,0,86,78.0,2.1,5.6,-25,-0.12
SITE220,2003,35.5,25.9,30.5,858.6,1841.0,7494,0,87,78.0,1.9,5.5,-24,-0.1
SITE220,2004,35.4,25.9,30.5,923.2,1836.0,7473,0,86,78.0,2.0,5.6,-18,-0.15
SITE220,2005,35.5,26.0,30.6,719.5,1849.0,7510,0,87,77.0,1.8,5.4,-36,-0.06
SITE220,2006,35.6,26.1,30.6,1045.9,1836.0,7537,0,88,78.0,2.0,5.3,-7,0.01
SITE220,2007,35.6,26.1,30.7,1210.5,1830.0,7554,0,88,78.0,2.2,5.4,8,0.06
SITE220,2008,35.8,26.3,30.8,992.8,1846.0,7611,0,89,77.0,2.1,5.6,-12,0.21
SITE220,2009,35.9,26.4,30.9,1270.7,1837.0,7654,0,90,77.0,2.1,5.3,13,0.33
SITE220,2010,36.0,26.4,31.0,1156.7,1845.0,7683,0,91,76.0,2.2,5.3,3,0.4
SITE220,2011,36.0,26.4,31.0,1196.4,1842.0,7674,0,91,77.0,1.8,5.4,6,0.38
SITE220,2012,36.0,26.4,31.0,1061.0,1850.0,7681,0,91,76.0,2.1,5.3,-6,0.4
SITE220,2013,35.9,26.4,31.0,936.5,1855.0,7670,0,91,76.0,2.1,5.3,-17,0.37
SITE220,2014,35.9,26.4,30.9,1571.1,1822.0,7654,0,90,78.0,1.9,5.1,40,0.32
SITE220,2015,36.0,26.4,31.0,1059.2,1850.0,7680,0,91,76.0,2.1,5.6,-6,0.39
SITE220,2016,35.9,26.4,31.0,1776.9,1813.0,7667,0,91,78.0,1.9,5.0,58,0.36
SITE220,2017,35.9,26.4,30.9,907.4,1854.0,7651,0,90,76.0,2.0,5.5,-19,0.32
SITE220,2018,35.9,26.4,30.9,637.4,1868.0,7656,0,90,75.0,1.9,5.5,-43,0.33
SITE220,2019,35.9,26.4,31.0,1172.5,1842.0,7658,0,90,77.0,1.9,5.4,4,0.33
SITE220,2020,35.9,26.4,30.9,649.7,1867.0,7651,0,90,75.0,2.1,5.7,-42,0.32
SITE220,2021,35.9,26.3,30.9,933.3,1852.0,7642,0,90,76.0,2.2,5.6,-17,0.29
SITE220,2022,35.9,26.4,30.9,1344.9,1832.0,7648,0,90,77.0,2.0,5.1,19,0.31
SITE220,2023,35.8,26.2,30.8,1169.2,1837.0,7607,0,89,77.0,2.1,5.4,4,0.2
SITE220,2024,35.8,26.3,30.9,1057.2,1844.0,7624,0,90,77.0,1.8,5.6,-6,0.25
SITE221,1991,35.9,26.4,31.0,1712.7,1798.0,7641,0,114,80.0,2.1,5.5,-14,-0.58
SITE221,1992,35.9,26.4,31.0,1350.8,1809.0,7651,0,114,79.0,2.3,5.4,-32,-0.55
SITE221,1993,36.0,26.4,31.0,2228.7,1786.0,7656,0,115,81.0,2.0,5.2,12,-0.54
SITE221,1994,35.9,26.4,31.0,1992.5,1790.0,7637,0,114,80.0,1.9,5.4,0,-0.59
SITE221,1995,36.0,26.4,31.0,1750.9,1798.0,7652,0,114,80.0,2.2,5.5,-12,-0.55
SITE221,1996,35.9,26.4,30.9,1073.3,1814.0,7632,0,114,79.0,2.4,5.6,-46,-0.6
SITE221,1997,35.9,26.3,30.9,2359.5,1778.0,7613,0,113,81.0,2.0,5.0,18,-0.65
SITE221,1998,35.9,26.4,31.0,1645.6,1800.0,7638,0,114,80.0,2.4,5.4,-18,-0.59
SITE221,1999,36.0,26.4,31.0,2132.9,1788.0,7652,0,114,80.0,1.8,5.2,7,-0.55
SITE221,2000,36.1,26.6,31.1,3255.1,1763.0,7713,0,116,81.0,1.9,5.0,63,-0.4
SITE221,2001,36.2,26.6,31.2,2053.5,1798.0,7734,0,117,79.0,2.2,5.2,3,-0.34
SITE221,2002,36.3,26.8,31.4,2298.5,1797.0,7794,0,119,79.0,1.9,5.1,15,-0.19
SITE221,2003,36.3,26.8,31.4,1291.8,1825.0,7806,0,119,78.0,2.6,5.7,-35,-0.16
SITE221,2004,36.4,26.9,31.5,2502.2,1795.0,7838,0,120,79.0,2.3,5.4,25,-0.08
SITE221,2005,36.4,26.9,31.5,2384.8,1799.0,7846,0,120,79.0,1.9,5.3,19,-0.06
SITE221,2006,36.5,27.0,31.6,1152.9,1836.0,7886,0,122,77.0,1.9,5.7,-42,0.05
SITE221,2007,36.6,27.0,31.6,1699.5,1822.0,7892,0,122,77.0,1.8,5.4,-15,0.06
SITE221,2008,36.6,27.1,31.6,2277.2,1807.0,7903,0,122,78.0,2.0,5.1,14,0.09
SITE221,2009,36.6,27.1,31.7,1767.0,1822.0,7911,0,122,77.0,1.9,5.3,-11,0.11
SITE221,2010,36.8,27.3,31.8,1771.6,1829.0,7987,0,125,76.0,2.1,5.4,-11,0.3
SITE221,2011,36.8,27.3,31.8,2245.4,1815.0,7978,0,125,77.0,2.0,5.1,12,0.28
SITE221,2012,36.8,27.3,31.8,1673.6,1831.0,7982,0,125,76.0,2.1,5.4,-16,0.29
SITE221,2013,36.8,27.3,31.9,1917.1,1825.0,7992,0,125,77.0,2.0,5.2,-4,0.31
SITE221,2014,36.8,27.3,31.8,1473.0,1837.0,7981,0,125,76.0,1.8,5.4,-26,0.29
SITE221,2015,36.9,27.3,31.9,2370.9,1815.0,8016,0,126,77.0,1.8,5.3,19,0.38
SITE221,2016,36.9,27.3,31.9,4474.3,1757.0,8012,0,126,80.0,2.2,4.5,124,0.37
SITE221,2017,36.9,27.3,31.9,1939.4,1827.0,8010,0,126,76.0,1.9,5.3,-3,0.36
SITE221,2018,36.9,27.4,32.0,1419.1,1842.0,8028,0,126,76.0,2.3,5.3,-29,0.41
SITE221,2019,36.9,27.4,32.0,1717.9,1834.0,8029,0,126,76.0,1.9,5.4,-14,0.41
SITE221,2020,37.0,27.4,32.0,2292.1,1821.0,8054,0,127,77.0,2.3,5.2,15,0.47
SITE221,2021,37.1,27.5,32.1,1832.0,1837.0,8090,0,128,75.0,1.9,5.7,-8,0.56
SITE221,2022,37.1,27.6,32.1,2408.5,1822.0,8101,0,128,76.0,1.8,5.3,21,0.59
SITE221,2023,37.1,27.5,32.1,1835.0,1837.0,8094,0,128,75.0,2.2,5.5,-8,0.57
SITE221,2024,37.0,27.5,32.1,2471.9,1818.0,8072,0,127,77.0,2.2,5.4,24,0.52
SITE222,1991,34.8,25.3,29.9,779.3,1777.0,7248,0,82,80.0,2.0,5.8,-45,-0.8
